Date,Product,Category,Sales,Units
2023-01-28,T-Shirt,Clothing,1054.73,47
2023-01-28,Jeans,Clothing,1796.24,29
2023-01-28,Jacket,Clothing,1338.58,16
2023-01-28,Sneakers,Clothing,2292.28,29
2023-01-28,Dress,Clothing,1156.45,16
2023-01-28,Blender,Home & Kitchen,735.34,16
2023-01-28,Coffee Maker,Home & Kitchen,830.05,11
2023-01-28,Cookware Set,Home & Kitchen,1038.45,8
2023-01-28,Vacuum Cleaner,Home & Kitchen,1023.09,5
2023-01-28,Air Fryer,Home & Kitchen,1301.7,15
2023-01-28,Shampoo,Beauty,354.64,30
2023-01-28,Moisturizer,Beauty,1041.02,37
2023-01-28,Lipstick,Beauty,491.36,26
2023-01-28,Perfume,Beauty,545.44,9
2023-01-28,Face Serum,Beauty,659.59,15
2023-01-29,Laptop,Electronics,9690.8,11
2023-01-29,Smartphone,Electronics,12028.36,20
2023-01-29,Headphones,Electronics,3738.16,30
2023-01-29,Tablet,Electronics,5743.39,14
2023-01-29,Smart Watch,Electronics,4608.78,19
2023-01-29,T-Shirt,Clothing,1391.73,57
2023-01-29,Jeans,Clothing,1683.39,29
2023-01-29,Jacket,Clothing,1587.36,19
2023-01-29,Sneakers,Clothing,1694.34,23
2023-01-29,Dress,Clothing,1092.3,16
2023-01-29,Blender,Home & Kitchen,590.41,13
2023-01-29,Coffee Maker,Home & Kitchen,771.61,10
2023-01-29,Cookware Set,Home & Kitchen,954.11,8
2023-01-29,Vacuum Cleaner,Home & Kitchen,1226.25,6
2023-01-29,Air Fryer,Home & Kitchen,1086.53,13
2023-01-29,Shampoo,Beauty,283.45,23
2023-01-29,Moisturizer,Beauty,891.0,31
2023-01-29,Lipstick,Beauty,646.87,37
2023-01-29,Perfume,Beauty,743.71,12
2023-01-29,Face Serum,Beauty,579.5,14
2023-01-30,Laptop,Electronics,6169.71,7
2023-01-30,Smartphone,Electronics,6155.73,10
2023-01-30,Headphones,Electronics,2625.65,20
2023-01-30,Tablet,Electronics,4086.94,11
2023-01-30,Smart Watch,Electronics,3990.85,17
2023-01-30,T-Shirt,Clothing,909.61,39
2023-01-30,Jeans,Clothing,1327.98,24
2023-01-30,Jacket,Clothing,957.79,11
2023-01-30,Sneakers,Clothing,1225.01,15
2023-01-30,Dress,Clothing,1069.64,15
2023-01-30,Blender,Home & Kitchen,511.35,11
2023-01-30,Coffee Maker,Home & Kitchen,680.84,9
2023-01-30,Cookware Set,Home & Kitchen,769.07,6
2023-01-30,Vacuum Cleaner,Home & Kitchen,1022.57,5
2023-01-30,Air Fryer,Home & Kitchen,1397.19,17
2023-01-30,Shampoo,Beauty,323.42,27
2023-01-30,Moisturizer,Beauty,534.14,20
2023-01-30,Lipstick,Beauty,385.0,21
2023-01-30,Perfume,Beauty,387.25,6
2023-01-30,Face Serum,Beauty,481.42,12
2023-01-31,Laptop,Electronics,6910.92,8
2023-01-31,Smartphone,Electronics,11120.88,17
2023-01-31,Headphones,Electronics,2967.45,25
2023-01-31,Tablet,Electronics,3307.83,8
2023-01-31,Smart Watch,Electronics,4458.28,19
2023-01-31,T-Shirt,Clothing,729.93,31
2023-01-31,Jeans,Clothing,1474.93,24
2023-01-31,Jacket,Clothing,1265.54,15
2023-01-31,Sneakers,Clothing,1568.44,21
2023-01-31,Dress,Clothing,654.0,10
2023-01-31,Blender,Home & Kitchen,556.78,12
2023-01-31,Coffee Maker,Home & Kitchen,670.4,9
2023-01-31,Cookware Set,Home & Kitchen,931.75,7
2023-01-31,Vacuum Cleaner,Home & Kitchen,962.06,5
2023-01-31,Air Fryer,Home & Kitchen,860.15,10
2023-01-31,Shampoo,Beauty,359.77,30
2023-01-31,Moisturizer,Beauty,753.83,26
2023-01-31,Lipstick,Beauty,369.46,22
2023-01-31,Perfume,Beauty,364.65,6
2023-01-31,Face Serum,Beauty,314.45,8
2023-02-01,Laptop,Electronics,7321.85,8
2023-02-01,Smartphone,Electronics,10904.88,17
2023-02-01,Headphones,Electronics,2746.68,23
2023-02-01,Tablet,Electronics,3838.83,10
2023-02-01,Smart Watch,Electronics,3468.54,14
2023-02-01,T-Shirt,Clothing,814.01,36
2023-02-01,Jeans,Clothing,929.67,16
2023-02-01,Jacket,Clothing,1124.23,13
2023-02-01,Sneakers,Clothing,961.94,13
2023-02-01,Dress,Clothing,847.77,13
2023-02-01,Blender,Home & Kitchen,910.75,18
2023-02-01,Coffee Maker,Home & Kitchen,610.91,8
2023-02-01,Cookware Set,Home & Kitchen,881.42,7
2023-02-01,Vacuum Cleaner,Home & Kitchen,1242.33,6
2023-02-01,Air Fryer,Home & Kitchen,777.69,9
2023-02-01,Shampoo,Beauty,293.59,25
2023-02-01,Moisturizer,Beauty,1179.96,43
2023-02-01,Lipstick,Beauty,553.58,31
2023-02-01,Perfume,Beauty,501.77,8
2023-02-01,Face Serum,Beauty,548.19,14
2023-02-02,Laptop,Electronics,5469.54,6
2023-02-02,Smartphone,Electronics,8612.53,14
2023-02-02,Headphones,Electronics,2364.31,18
2023-02-02,Tablet,Electronics,3689.69,9
2023-02-02,Smart Watch,Electronics,4471.52,18
2023-02-02,T-Shirt,Clothing,800.79,36
2023-02-02,Jeans,Clothing,1489.55,26
2023-02-02,Jacket,Clothing,1240.1,14
2023-02-02,Sneakers,Clothing,1096.14,15
2023-02-02,Dress,Clothing,1027.91,15
2023-02-02,Blender,Home & Kitchen,647.61,13
2023-02-02,Coffee Maker,Home & Kitchen,544.45,7
2023-02-02,Cookware Set,Home & Kitchen,1068.95,9
2023-02-02,Vacuum Cleaner,Home & Kitchen,1149.81,6
2023-02-02,Air Fryer,Home & Kitchen,1034.36,12
2023-02-02,Shampoo,Beauty,447.01,39
2023-02-02,Moisturizer,Beauty,857.42,30
2023-02-02,Lipstick,Beauty,356.31,20
2023-02-02,Perfume,Beauty,747.36,11
2023-02-02,Face Serum,Beauty,475.97,12
2023-02-03,Laptop,Electronics,4648.55,5
2023-02-03,Smartphone,Electronics,5989.51,9
2023-02-03,Headphones,Electronics,2947.33,23
2023-02-03,Tablet,Electronics,2391.46,6
2023-02-03,Smart Watch,Electronics,4821.13,20
2023-02-03,T-Shirt,Clothing,673.48,30
2023-02-03,Jeans,Clothing,1396.22,23
2023-02-03,Jacket,Clothing,1195.53,14
2023-02-03,Sneakers,Clothing,1531.45,21
2023-02-03,Dress,Clothing,811.67,12
2023-02-03,Blender,Home & Kitchen,784.05,17
2023-02-03,Coffee Maker,Home & Kitchen,688.94,9
2023-02-03,Cookware Set,Home & Kitchen,716.11,6
2023-02-03,Vacuum Cleaner,Home & Kitchen,1376.13,7
2023-02-03,Air Fryer,Home & Kitchen,751.46,9
2023-02-03,Shampoo,Beauty,439.92,38
2023-02-03,Moisturizer,Beauty,788.62,27
2023-02-03,Lipstick,Beauty,572.04,31
2023-02-03,Perfume,Beauty,786.27,13
2023-02-03,Face Serum,Beauty,694.37,16
2023-02-04,Laptop,Electronics,6140.54,7
2023-02-04,Smartphone,Electronics,10201.85,17
2023-02-04,Headphones,Electronics,2977.52,22
2023-02-04,Tablet,Electronics,6275.98,17
2023-02-04,Smart Watch,Electronics,4060.42,17
2023-02-04,T-Shirt,Clothing,1088.82,49
2023-02-04,Jeans,Clothing,2063.92,34
2023-02-04,Jacket,Clothing,1922.29,21
2023-02-04,Sneakers,Clothing,1954.34,25
2023-02-04,Dress,Clothing,1097.12,16
2023-02-04,Blender,Home & Kitchen,670.81,14
2023-02-04,Coffee Maker,Home & Kitchen,991.55,12
2023-02-04,Cookware Set,Home & Kitchen,1096.7,9
2023-02-04,Vacuum Cleaner,Home & Kitchen,1248.17,6
2023-02-04,Air Fryer,Home & Kitchen,1562.55,17
2023-02-04,Shampoo,Beauty,567.4,46
2023-02-04,Moisturizer,Beauty,1268.32,44
2023-02-04,Lipstick,Beauty,438.28,26
2023-02-04,Perfume,Beauty,772.93,12
2023-02-04,Face Serum,Beauty,740.32,17
2023-02-05,Laptop,Electronics,9094.54,10
2023-02-05,Smartphone,Electronics,6355.87,10
2023-02-05,Headphones,Electronics,2993.86,24
2023-02-05,Tablet,Electronics,4089.09,11
2023-02-05,Smart Watch,Electronics,4069.19,16
2023-02-05,T-Shirt,Clothing,1049.32,42
2023-02-05,Jeans,Clothing,2236.54,41
2023-02-05,Jacket,Clothing,1769.49,21
2023-02-05,Sneakers,Clothing,2397.63,32
2023-02-05,Dress,Clothing,1221.92,17
2023-02-05,Blender,Home & Kitchen,559.03,12
2023-02-05,Coffee Maker,Home & Kitchen,742.57,10
2023-02-05,Cookware Set,Home & Kitchen,853.67,7
2023-02-05,Vacuum Cleaner,Home & Kitchen,1446.8,7
2023-02-05,Air Fryer,Home & Kitchen,1336.84,15
2023-02-05,Shampoo,Beauty,528.42,43
2023-02-05,Moisturizer,Beauty,1647.61,57
2023-02-05,Lipstick,Beauty,747.09,43
2023-02-05,Perfume,Beauty,555.38,9
2023-02-05,Face Serum,Beauty,876.07,20
2023-02-06,Laptop,Electronics,5502.96,6
2023-02-06,Smartphone,Electronics,7962.55,13
2023-02-06,Headphones,Electronics,3370.48,26
2023-02-06,Tablet,Electronics,3117.05,8
2023-02-06,Smart Watch,Electronics,4796.51,19
2023-02-06,T-Shirt,Clothing,925.09,37
2023-02-06,Jeans,Clothing,936.75,17
2023-02-06,Jacket,Clothing,878.91,10
2023-02-06,Sneakers,Clothing,1157.47,15
2023-02-06,Dress,Clothing,474.89,7
2023-02-06,Blender,Home & Kitchen,812.03,17
2023-02-06,Coffee Maker,Home & Kitchen,787.7,10
2023-02-06,Cookware Set,Home & Kitchen,1293.73,10
2023-02-06,Vacuum Cleaner,Home & Kitchen,1250.81,6
2023-02-06,Air Fryer,Home & Kitchen,1476.09,16
2023-02-06,Shampoo,Beauty,334.02,30
2023-02-06,Moisturizer,Beauty,1012.3,36
2023-02-06,Lipstick,Beauty,474.17,27
2023-02-06,Perfume,Beauty,603.32,9
2023-02-06,Face Serum,Beauty,567.54,14
2023-02-07,Laptop,Electronics,6339.2,7
2023-02-07,Smartphone,Electronics,7540.49,12
2023-02-07,Headphones,Electronics,2910.58,22
2023-02-07,Tablet,Electronics,3647.57,9
2023-02-07,Smart Watch,Electronics,2832.67,12
2023-02-07,T-Shirt,Clothing,539.74,24
2023-02-07,Jeans,Clothing,1477.19,25
2023-02-07,Jacket,Clothing,830.08,9
2023-02-07,Sneakers,Clothing,1107.26,15
2023-02-07,Dress,Clothing,583.79,9
2023-02-07,Blender,Home & Kitchen,891.78,19
2023-02-07,Coffee Maker,Home & Kitchen,899.21,11
2023-02-07,Cookware Set,Home & Kitchen,1044.45,8
2023-02-07,Vacuum Cleaner,Home & Kitchen,961.67,5
2023-02-07,Air Fryer,Home & Kitchen,835.86,10
2023-02-07,Shampoo,Beauty,403.23,35
2023-02-07,Moisturizer,Beauty,916.17,33
2023-02-07,Lipstick,Beauty,401.37,24
2023-02-07,Perfume,Beauty,531.28,8
2023-02-07,Face Serum,Beauty,517.08,12
2023-02-08,Laptop,Electronics,4614.89,5
2023-02-08,Smartphone,Electronics,7530.26,12
2023-02-08,Headphones,Electronics,2656.91,21
2023-02-08,Tablet,Electronics,3795.77,10
2023-02-08,Smart Watch,Electronics,3827.83,16
2023-02-08,T-Shirt,Clothing,742.12,33
2023-02-08,Jeans,Clothing,1245.28,22
2023-02-08,Jacket,Clothing,761.49,9
2023-02-08,Sneakers,Clothing,1315.7,16
2023-02-08,Dress,Clothing,1038.72,15
2023-02-08,Blender,Home & Kitchen,514.43,10
2023-02-08,Coffee Maker,Home & Kitchen,490.91,6
2023-02-08,Cookware Set,Home & Kitchen,923.67,7
2023-02-08,Vacuum Cleaner,Home & Kitchen,1296.26,7
2023-02-08,Air Fryer,Home & Kitchen,1048.81,12
2023-02-08,Shampoo,Beauty,431.99,37
2023-02-08,Moisturizer,Beauty,971.95,35
2023-02-08,Lipstick,Beauty,403.54,24
2023-02-08,Perfume,Beauty,532.01,8
2023-02-08,Face Serum,Beauty,440.72,10
2023-02-09,Laptop,Electronics,8379.74,9
2023-02-09,Smartphone,Electronics,10095.49,16
2023-02-09,Headphones,Electronics,2576.95,20
2023-02-09,Tablet,Electronics,3464.61,9
2023-02-09,Smart Watch,Electronics,3341.4,14
2023-02-09,T-Shirt,Clothing,794.11,35
2023-02-09,Jeans,Clothing,1108.1,18
2023-02-09,Jacket,Clothing,1098.37,12
2023-02-09,Sneakers,Clothing,1045.11,14
2023-02-09,Dress,Clothing,919.93,13
2023-02-09,Blender,Home & Kitchen,712.57,14
2023-02-09,Coffee Maker,Home & Kitchen,796.4,10
2023-02-09,Cookware Set,Home & Kitchen,735.75,6
2023-02-09,Vacuum Cleaner,Home & Kitchen,1040.16,5
2023-02-09,Air Fryer,Home & Kitchen,1129.11,13
2023-02-09,Shampoo,Beauty,285.87,25
2023-02-09,Moisturizer,Beauty,914.23,32
2023-02-09,Lipstick,Beauty,536.91,29
2023-02-09,Perfume,Beauty,478.69,8
2023-02-09,Face Serum,Beauty,749.15,17
2023-02-10,Laptop,Electronics,5959.72,7
2023-02-10,Smartphone,Electronics,8650.39,13
2023-02-10,Headphones,Electronics,2255.55,18
2023-02-10,Tablet,Electronics,2704.46,7
2023-02-10,Smart Watch,Electronics,4472.76,19
2023-02-10,T-Shirt,Clothing,707.27,30
2023-02-10,Jeans,Clothing,947.3,16
2023-02-10,Jacket,Clothing,1025.78,11
2023-02-10,Sneakers,Clothing,1305.98,17
2023-02-10,Dress,Clothing,788.23,12
2023-02-10,Blender,Home & Kitchen,598.64,12
2023-02-10,Coffee Maker,Home & Kitchen,929.86,12
2023-02-10,Cookware Set,Home & Kitchen,730.73,6
2023-02-10,Vacuum Cleaner,Home & Kitchen,1333.97,7
2023-02-10,Air Fryer,Home & Kitchen,1200.95,13
2023-02-10,Shampoo,Beauty,355.11,31
2023-02-10,Moisturizer,Beauty,853.99,32
2023-02-10,Lipstick,Beauty,563.05,30
2023-02-10,Perfume,Beauty,616.99,10
2023-02-10,Face Serum,Beauty,408.2,10
2023-02-11,Laptop,Electronics,5922.04,7
2023-02-11,Smartphone,Electronics,10610.14,16
2023-02-11,Headphones,Electronics,4021.94,30
2023-02-11,Tablet,Electronics,5755.2,14
2023-02-11,Smart Watch,Electronics,5998.61,26
2023-02-11,T-Shirt,Clothing,1405.08,61
2023-02-11,Jeans,Clothing,1622.94,27
2023-02-11,Jacket,Clothing,1818.29,20
2023-02-11,Sneakers,Clothing,2244.49,28
2023-02-11,Dress,Clothing,1498.22,21
2023-02-11,Blender,Home & Kitchen,747.36,15
2023-02-11,Coffee Maker,Home & Kitchen,964.51,12
2023-02-11,Cookware Set,Home & Kitchen,965.25,8
2023-02-11,Vacuum Cleaner,Home & Kitchen,980.45,5
2023-02-11,Air Fryer,Home & Kitchen,1152.08,13
2023-02-11,Shampoo,Beauty,466.17,38
2023-02-11,Moisturizer,Beauty,933.03,35
2023-02-11,Lipstick,Beauty,689.57,38
2023-02-11,Perfume,Beauty,675.32,11
2023-02-11,Face Serum,Beauty,789.93,18
2023-02-12,Laptop,Electronics,8409.15,9
2023-02-12,Smartphone,Electronics,15669.56,25
2023-02-12,Headphones,Electronics,3039.07,24
2023-02-12,Tablet,Electronics,5207.24,14
2023-02-12,Smart Watch,Electronics,5148.42,20
2023-02-12,T-Shirt,Clothing,1300.51,53
2023-02-12,Jeans,Clothing,1915.69,31
2023-02-12,Jacket,Clothing,1707.33,20
2023-02-12,Sneakers,Clothing,1675.07,22
2023-02-12,Dress,Clothing,1457.12,21
2023-02-12,Blender,Home & Kitchen,588.06,13
2023-02-12,Coffee Maker,Home & Kitchen,639.93,8
2023-02-12,Cookware Set,Home & Kitchen,888.94,7
2023-02-12,Vacuum Cleaner,Home & Kitchen,960.45,5
2023-02-12,Air Fryer,Home & Kitchen,986.85,12
2023-02-12,Shampoo,Beauty,475.55,38
2023-02-12,Moisturizer,Beauty,997.11,35
2023-02-12,Lipstick,Beauty,631.99,34
2023-02-12,Perfume,Beauty,616.25,10
2023-02-12,Face Serum,Beauty,772.11,18
2023-02-13,Laptop,Electronics,8540.47,10
2023-02-13,Smartphone,Electronics,9491.3,14
2023-02-13,Headphones,Electronics,2457.43,19
2023-02-13,Tablet,Electronics,2367.93,6
2023-02-13,Smart Watch,Electronics,5603.52,23
2023-02-13,T-Shirt,Clothing,772.1,34
2023-02-13,Jeans,Clothing,1210.12,20
2023-02-13,Jacket,Clothing,797.17,9
2023-02-13,Sneakers,Clothing,1239.99,15
2023-02-13,Dress,Clothing,860.99,12
2023-02-13,Blender,Home & Kitchen,600.05,13
2023-02-13,Coffee Maker,Home & Kitchen,588.83,8
2023-02-13,Cookware Set,Home & Kitchen,719.25,6
2023-02-13,Vacuum Cleaner,Home & Kitchen,1479.97,8
2023-02-13,Air Fryer,Home & Kitchen,1188.87,13
2023-02-13,Shampoo,Beauty,379.69,31
2023-02-13,Moisturizer,Beauty,956.05,33
2023-02-13,Lipstick,Beauty,533.45,30
2023-02-13,Perfume,Beauty,445.06,7
2023-02-13,Face Serum,Beauty,700.29,17
2023-02-14,Laptop,Electronics,5521.05,6
2023-02-14,Smartphone,Electronics,8540.47,14
2023-02-14,Headphones,Electronics,3585.64,27
2023-02-14,Tablet,Electronics,2818.66,7
2023-02-14,Smart Watch,Electronics,3242.35,14
2023-02-14,T-Shirt,Clothing,806.4,35
2023-02-14,Jeans,Clothing,1429.53,24
2023-02-14,Jacket,Clothing,1023.52,12
2023-02-14,Sneakers,Clothing,1059.19,14
2023-02-14,Dress,Clothing,897.76,13
2023-02-14,Blender,Home & Kitchen,1030.09,21
2023-02-14,Coffee Maker,Home & Kitchen,798.03,10
2023-02-14,Cookware Set,Home & Kitchen,910.89,7
2023-02-14,Vacuum Cleaner,Home & Kitchen,973.2,5
2023-02-14,Air Fryer,Home & Kitchen,994.6,12
2023-02-14,Shampoo,Beauty,457.39,39
2023-02-14,Moisturizer,Beauty,1464.26,55
2023-02-14,Lipstick,Beauty,499.44,28
2023-02-14,Perfume,Beauty,637.93,10
2023-02-14,Face Serum,Beauty,798.45,19
2023-02-15,Laptop,Electronics,6191.91,7
2023-02-15,Smartphone,Electronics,9070.19,14
2023-02-15,Headphones,Electronics,3236.89,27
2023-02-15,Tablet,Electronics,3528.54,9
2023-02-15,Smart Watch,Electronics,3430.77,14
2023-02-15,T-Shirt,Clothing,1028.36,41
2023-02-15,Jeans,Clothing,835.01,15
2023-02-15,Jacket,Clothing,1327.7,16
2023-02-15,Sneakers,Clothing,1156.74,15
2023-02-15,Dress,Clothing,770.65,11
2023-02-15,Blender,Home & Kitchen,633.24,13
2023-02-15,Coffee Maker,Home & Kitchen,823.45,10
2023-02-15,Cookware Set,Home & Kitchen,904.32,7
2023-02-15,Vacuum Cleaner,Home & Kitchen,1198.06,6
2023-02-15,Air Fryer,Home & Kitchen,1088.03,12
2023-02-15,Shampoo,Beauty,298.87,24
2023-02-15,Moisturizer,Beauty,940.9,33
2023-02-15,Lipstick,Beauty,661.4,35
2023-02-15,Perfume,Beauty,435.57,7
2023-02-15,Face Serum,Beauty,561.05,14
2023-02-16,Laptop,Electronics,5659.16,6
2023-02-16,Smartphone,Electronics,10264.38,16
2023-02-16,Headphones,Electronics,2528.93,19
2023-02-16,Tablet,Electronics,4154.2,11
2023-02-16,Smart Watch,Electronics,4608.7,18
2023-02-16,T-Shirt,Clothing,867.73,37
2023-02-16,Jeans,Clothing,1669.55,27
2023-02-16,Jacket,Clothing,1184.53,13
2023-02-16,Sneakers,Clothing,1215.6,16
2023-02-16,Dress,Clothing,890.63,13
2023-02-16,Blender,Home & Kitchen,737.03,15
2023-02-16,Coffee Maker,Home & Kitchen,723.37,9
2023-02-16,Cookware Set,Home & Kitchen,869.58,7
2023-02-16,Vacuum Cleaner,Home & Kitchen,1127.77,6
2023-02-16,Air Fryer,Home & Kitchen,870.43,10
2023-02-16,Shampoo,Beauty,293.39,24
2023-02-16,Moisturizer,Beauty,697.6,27
2023-02-16,Lipstick,Beauty,577.12,34
2023-02-16,Perfume,Beauty,621.24,10
2023-02-16,Face Serum,Beauty,623.04,16
2023-02-17,Laptop,Electronics,4977.71,6
2023-02-17,Smartphone,Electronics,9763.05,16
2023-02-17,Headphones,Electronics,2018.2,16
2023-02-17,Tablet,Electronics,2966.43,8
2023-02-17,Smart Watch,Electronics,5159.76,20
2023-02-17,T-Shirt,Clothing,769.67,34
2023-02-17,Jeans,Clothing,1345.38,23
2023-02-17,Jacket,Clothing,1179.17,14
2023-02-17,Sneakers,Clothing,1121.73,14
2023-02-17,Dress,Clothing,648.27,9
2023-02-17,Blender,Home & Kitchen,469.93,10
2023-02-17,Coffee Maker,Home & Kitchen,1069.23,14
2023-02-17,Cookware Set,Home & Kitchen,716.7,6
2023-02-17,Vacuum Cleaner,Home & Kitchen,1410.39,7
2023-02-17,Air Fryer,Home & Kitchen,1130.5,13
2023-02-17,Shampoo,Beauty,431.72,36
2023-02-17,Moisturizer,Beauty,1004.86,35
2023-02-17,Lipstick,Beauty,554.42,33
2023-02-17,Perfume,Beauty,519.19,8
2023-02-17,Face Serum,Beauty,388.72,10
2023-02-18,Laptop,Electronics,6161.7,7
2023-02-18,Smartphone,Electronics,11015.74,18
2023-02-18,Headphones,Electronics,2684.08,20
2023-02-18,Tablet,Electronics,5814.16,14
2023-02-18,Smart Watch,Electronics,4921.4,19
2023-02-18,T-Shirt,Clothing,906.82,41
2023-02-18,Jeans,Clothing,2036.81,33
2023-02-18,Jacket,Clothing,2048.44,22
2023-02-18,Sneakers,Clothing,1910.55,26
2023-02-18,Dress,Clothing,758.85,11
2023-02-18,Blender,Home & Kitchen,429.64,9
2023-02-18,Coffee Maker,Home & Kitchen,965.34,13
2023-02-18,Cookware Set,Home & Kitchen,719.63,6
2023-02-18,Vacuum Cleaner,Home & Kitchen,1435.3,7
2023-02-18,Air Fryer,Home & Kitchen,1492.24,17
2023-02-18,Shampoo,Beauty,401.68,32
2023-02-18,Moisturizer,Beauty,867.3,32
2023-02-18,Lipstick,Beauty,682.95,40
2023-02-18,Perfume,Beauty,677.65,10
2023-02-18,Face Serum,Beauty,836.12,21
2023-02-19,Laptop,Electronics,9584.08,11
2023-02-19,Smartphone,Electronics,8027.14,13
2023-02-19,Headphones,Electronics,2952.85,22
2023-02-19,Tablet,Electronics,4433.24,11
2023-02-19,Smart Watch,Electronics,3041.41,13
2023-02-19,T-Shirt,Clothing,894.79,37
2023-02-19,Jeans,Clothing,1480.31,27
2023-02-19,Jacket,Clothing,2627.43,29
2023-02-19,Sneakers,Clothing,1903.02,25
2023-02-19,Dress,Clothing,1090.32,16
2023-02-19,Blender,Home & Kitchen,623.01,13
2023-02-19,Coffee Maker,Home & Kitchen,714.27,9
2023-02-19,Cookware Set,Home & Kitchen,1068.18,8
2023-02-19,Vacuum Cleaner,Home & Kitchen,1120.47,6
2023-02-19,Air Fryer,Home & Kitchen,1167.85,13
2023-02-19,Shampoo,Beauty,493.94,43
2023-02-19,Moisturizer,Beauty,1039.89,38
2023-02-19,Lipstick,Beauty,711.25,40
2023-02-19,Perfume,Beauty,660.78,11
2023-02-19,Face Serum,Beauty,935.65,23
2023-02-20,Laptop,Electronics,6718.24,8
2023-02-20,Smartphone,Electronics,8652.4,14
2023-02-20,Headphones,Electronics,2756.35,22
2023-02-20,Tablet,Electronics,3093.43,8
2023-02-20,Smart Watch,Electronics,3972.67,16
2023-02-20,T-Shirt,Clothing,757.99,32
2023-02-20,Jeans,Clothing,1035.2,18
2023-02-20,Jacket,Clothing,909.37,10
2023-02-20,Sneakers,Clothing,1239.45,17
2023-02-20,Dress,Clothing,984.64,14
2023-02-20,Blender,Home & Kitchen,751.45,15
2023-02-20,Coffee Maker,Home & Kitchen,822.23,10
2023-02-20,Cookware Set,Home & Kitchen,1432.68,12
2023-02-20,Vacuum Cleaner,Home & Kitchen,986.15,5
2023-02-20,Air Fryer,Home & Kitchen,1115.02,13
2023-02-20,Shampoo,Beauty,464.74,42
2023-02-20,Moisturizer,Beauty,778.34,27
2023-02-20,Lipstick,Beauty,601.21,34
2023-02-20,Perfume,Beauty,829.57,13
2023-02-20,Face Serum,Beauty,613.23,14
2023-02-21,Laptop,Electronics,6201.93,7
2023-02-21,Smartphone,Electronics,7593.89,12
2023-02-21,Headphones,Electronics,2796.32,22
2023-02-21,Tablet,Electronics,3044.05,8
2023-02-21,Smart Watch,Electronics,4110.45,16
2023-02-21,T-Shirt,Clothing,596.75,26
2023-02-21,Jeans,Clothing,744.52,13
2023-02-21,Jacket,Clothing,1118.14,12
2023-02-21,Sneakers,Clothing,1060.86,14
2023-02-21,Dress,Clothing,736.94,11
2023-02-21,Blender,Home & Kitchen,790.59,16
2023-02-21,Coffee Maker,Home & Kitchen,955.32,12
2023-02-21,Cookware Set,Home & Kitchen,997.1,8
2023-02-21,Vacuum Cleaner,Home & Kitchen,1209.73,6
2023-02-21,Air Fryer,Home & Kitchen,946.66,11
2023-02-21,Shampoo,Beauty,346.04,29
2023-02-21,Moisturizer,Beauty,1074.34,37
2023-02-21,Lipstick,Beauty,416.28,25
2023-02-21,Perfume,Beauty,486.78,8
2023-02-21,Face Serum,Beauty,1025.26,24
2023-02-22,Laptop,Electronics,6449.71,7
2023-02-22,Smartphone,Electronics,8427.29,13
2023-02-22,Headphones,Electronics,2482.29,19
2023-02-22,Tablet,Electronics,2693.57,7
2023-02-22,Smart Watch,Electronics,4180.05,17
2023-02-22,T-Shirt,Clothing,724.32,32
2023-02-22,Jeans,Clothing,1359.71,25
2023-02-22,Jacket,Clothing,1274.12,15
2023-02-22,Sneakers,Clothing,1106.88,15
2023-02-22,Dress,Clothing,527.5,8
2023-02-22,Blender,Home & Kitchen,694.64,15
2023-02-22,Coffee Maker,Home & Kitchen,766.36,10
2023-02-22,Cookware Set,Home & Kitchen,620.9,5
2023-02-22,Vacuum Cleaner,Home & Kitchen,1102.39,6
2023-02-22,Air Fryer,Home & Kitchen,906.34,10
2023-02-22,Shampoo,Beauty,512.03,41
2023-02-22,Moisturizer,Beauty,913.96,33
2023-02-22,Lipstick,Beauty,496.02,27
2023-02-22,Perfume,Beauty,669.34,10
2023-02-22,Face Serum,Beauty,615.17,15
2023-02-23,Laptop,Electronics,6449.27,7
2023-02-23,Smartphone,Electronics,10807.68,16
2023-02-23,Headphones,Electronics,2030.31,15
2023-02-23,Tablet,Electronics,3719.18,10
2023-02-23,Smart Watch,Electronics,3222.61,14
2023-02-23,T-Shirt,Clothing,786.35,32
2023-02-23,Jeans,Clothing,1643.01,27
2023-02-23,Jacket,Clothing,935.8,11
2023-02-23,Sneakers,Clothing,1242.97,17
2023-02-23,Dress,Clothing,922.03,14
2023-02-23,Blender,Home & Kitchen,764.61,16
2023-02-23,Coffee Maker,Home & Kitchen,754.56,10
2023-02-23,Cookware Set,Home & Kitchen,1006.59,8
2023-02-23,Vacuum Cleaner,Home & Kitchen,1176.48,6
2023-02-23,Air Fryer,Home & Kitchen,933.44,11
2023-02-23,Shampoo,Beauty,383.41,34
2023-02-23,Moisturizer,Beauty,1390.97,50
2023-02-23,Lipstick,Beauty,610.1,33
2023-02-23,Perfume,Beauty,679.95,10
2023-02-23,Face Serum,Beauty,614.92,14
2023-02-24,Laptop,Electronics,5062.13,6
2023-02-24,Smartphone,Electronics,8559.9,14
2023-02-24,Headphones,Electronics,2826.48,22
